7.250249382306506159e+05,4.171147656379127875e+05,1.124243386196227448e+02,1.469281158095208639e+03
8.153099379084771499e+05,5.831374307321304223e+05,1.440457531935761040e+02,1.358056678609363644e+03
8.644340205855026143e+05,5.759592820418741321e+05,1.269291123082536359e+02,1.178946118652545465e+03
9.231530250276610022e+05,5.218029736429707264e+05,6.663340505598608843e+01,8.407117631502280801e+02
8.392087573123435723e+05,6.269768671745556640e+05,1.599114484298315801e+02,1.280366450069626808e+03
7.904172795610132162e+05,5.351110313171067974e+05,1.284091817180695045e+02,1.408651696310030729e+03
8.119854863556760829e+05,4.694650317318249727e+05,1.073778210531342836e+02,1.326105180409459535e+03
9.044855757287378656e+05,7.587656121576335281e+05,1.966540187857406750e+02,8.770441436020828405e+02
1.000000000000000000e+06,8.125000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00
7.641452441952156369e+05,4.505323683778594714e+05,1.143590915548581677e+02,1.421863266442712757e+03
1.000000000000000000e+06,2.500000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00
8.038252820769342361e+05,3.644740565108727897e+05,5.762751517651327759e+01,1.233587100756848486e+03
8.050048355789254420e+05,4.171949832064858056e+05,8.715203949464606126e+01,1.295968054670375977e+03
1.000000000000000000e+06,3.750000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00
8.978098068878187332e+05,4.314020607767387992e+05,4.359391685253602589e+01,9.076145124537678157e+02
8.567092791057334980e+05,3.896645132876886637e+05,4.994477243898199248e+01,1.067981180138269565e+03
8.493784417430332396e+05,4.379888527186073479e+05,7.550970332385442418e+01,1.153658045216564005e+03
8.804390292397574522e+05,4.850246750829942175e+05,8.270727575226339923e+01,1.061479487571753907e+03
8.749230112558825640e+05,2.833205470853504958e+05,-2.233042173320004764e+01,8.240148038713808774e+02
9.262986485599018633e+05,3.622426412741074455e+05,5.478831278713416353e+00,6.685608303944064801e+02
8.508188926208927296e+05,3.339239223861041828e+05,1.812182983068356279e+01,1.016905872515310875e+03
7.731651273013654863e+05,2.658922819124386879e+05,1.082781304852813342e+01,1.154460337821392841e+03
8.215862326583308168e+05,2.889569107247433858e+05,2.417829208080198633e+00,1.049521356278413805e+03
7.500000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.382629041078363080e+05,1.915873342769420706e+05,-7.036373856566497409e+01,7.770651771018333420e+02
8.436561996338987956e+05,2.426239649468080897e+05,-3.544078114581518690e+01,8.748119775139737158e+02
1.000000000000000000e+06,1.250000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00
9.233646008284180425e+05,2.137440234456873150e+05,-6.586969640013079186e+01,4.740736060783714834e+02
1.000000000000000000e+06,4.375000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00
9.470005392767749727e+05,4.663646547900403966e+05,2.567200020616468237e+01,5.914911404110972626e+02
9.514087067458169768e+05,4.113691913258010754e+05,1.878213441767846348e+01,5.063434061370849690e+02
1.000000000000000000e+06,3.125000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00
9.413482131051912438e+05,2.812500000000000000e+05,-2.374920624692824944e+01,4.520127327489737468e+02
9.552966232987317489e+05,3.257363398650917807e+05,-1.188961975651373315e+01,3.882297716542564672e+02
9.080235798261242453e+05,3.179561425094571896e+05,-6.868219116345215980e+00,7.057342700023259567e+02
5.625000000000000000e+05,1.000000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+05,1.000000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
6.316066524603237631e+05,8.187047032804316841e+05,2.212481511292889422e+02,1.489966752000202177e+03
5.285072951274794759e+05,8.351405793815236539e+05,1.611453870174172778e+02,1.491724710317781273e+03
5.760136332874086220e+05,8.015594781425188994e+05,1.844130508543875635e+02,1.545565830583549769e+03
5.772934392731549451e+05,8.537635481149674160e+05,1.987982601475015656e+02,1.434988370025826498e+03
5.356717842126233736e+05,8.895853690280820010e+05,1.549794148284260018e+02,1.282392608680940612e+03
5.022608314010392060e+05,9.397608314010392642e+05,1.031980210272432288e+02,9.384947704738960965e+02
4.555370203384381603e+05,8.724366597264490556e+05,9.826848834681165101e+01,1.365481412385846852e+03
4.927304356083560851e+05,7.341343966071794275e+05,1.405149750779281135e+02,1.612706229755269078e+03
3.750000000000000000e+05,1.000000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
5.587960073721290100e+05,7.376785412996923551e+05,1.605681348699531270e+02,1.607226241759004779e+03
4.375000000000000000e+05,1.000000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
4.062500000000000000e+05,9.305245001519354992e+05,2.639031983630333045e+01,9.734484943666964227e+02
5.233917085008129361e+05,7.801132875753900735e+05,1.531825590178974608e+02,1.579827833276432102e+03
4.710374723081275588e+05,8.127318047989240149e+05,1.252149000609581435e+02,1.531776873595169036e+03
3.574470091004578862e+05,8.151062069743846077e+05,4.408151196967755681e+01,1.459152601172732830e+03
4.145770928860934218e+05,8.299382021415870404e+05,8.061760708653937968e+01,1.470749330576542434e+03
3.718583723181852256e+05,8.770395395130913239e+05,2.113796635466887253e+01,1.283523025059156680e+03
4.065078213627414079e+05,7.435763132427056553e+05,1.069343642755751915e+02,1.581661339994986065e+03
3.334420758400842897e+05,9.395414364955649944e+05,-3.937363095375089017e+01,8.479106371586793784e+02
4.316681098332696129e+05,7.847833704834568780e+05,1.047249045598476584e+02,1.559467647791535228e+03
2.825187676835961174e+05,8.651847431964945281e+05,-5.976731724323959583e+01,1.218960247432927417e+03
3.294233562360022916e+05,8.542704417291170685e+05,-7.981698972963515715e+00,1.324786066846373842e+03
2.921394920876920805e+05,8.002859419069567230e+05,9.076182967437439686e+00,1.393693930507469759e+03
5.320460123196135974e+05,6.187904354880289175e+05,1.483829478077753663e+02,1.632429855577749322e+03
6.125109836635087850e+05,6.951277549475297565e+05,1.666502672843584776e+02,1.609353349460966683e+03
4.554863346086249221e+05,9.223473745978694642e+05,8.208505753793770054e+01,1.044549091231198418e+03
3.125000000000000000e+05,1.000000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.500000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00
3.274775739662672277e+05,7.278733538740392542e+05,7.895747531724276769e+01,1.520282388966605140e+03
5.286547088238181313e+05,6.820069302737859543e+05,1.492711372813123774e+02,1.627438718416965912e+03
4.409875428545795148e+05,6.600326002962081693e+05,1.357785718568331959e+02,1.620541770360858663e+03
5.761704133884151233e+05,6.528567392129047075e+05,1.545553617998017160e+02,1.625392284223722527e+03
4.905254433838385157e+05,6.482622407808395801e+05,1.438821707307312465e+02,1.630388740892874239e+03
4.459963197086355649e+05,5.709827981176222675e+05,1.450785444172632879e+02,1.626289076982615825e+03
6.032928254780940479e+05,5.721171872852967354e+05,1.496254461033589109e+02,1.622211542441422353e+03
6.389383014267146355e+05,6.356515000186798861e+05,1.583357871355591726e+02,1.606426509941949462e+03
6.782357148784942692e+05,6.608768188352249563e+05,1.691433075830413202e+02,1.574803690078749241e+03
6.616690278203042690e+05,5.898372572076484794e+05,1.538812510296211258e+02,1.595229089622706624e+03
2.151177649903510464e+05,8.220305895101125352e+05,-6.482786559404455318e+01,1.174655871319754397e+03
3.322102789621777483e+05,7.750119285006206483e+05,4.938594822375712567e+01,1.485660909669153170e+03
6.692832705463091843e+05,7.563563202673529740e+05,2.062158998443662767e+02,1.540139269557048920e+03
6.672928270183025161e+05,4.466874287654176005e+05,1.331399690086577152e+02,1.561886662928228816e+03
5.688937843509295490e+05,3.789237315163569874e+05,1.381641789648865881e+02,1.593768708447704967e+03
6.085368699193355860e+05,4.266823927823178819e+05,1.383012390546305710e+02,1.597866927323568007e+03
5.558127088559704134e+05,4.656272864773394540e+05,1.458997839119049615e+02,1.623731026556794859e+03
6.603300351217363495e+05,3.433577610999797471e+05,1.029030552241253389e+02,1.494497309672607116e+03
6.768192701716811862e+05,3.941460714836720144e+05,1.162951884736774844e+02,1.521293666535890452e+03
7.276291124968763907e+05,3.495789439708247664e+05,8.143886447058469003e+01,1.399445297303517918e+03
6.205414987183500780e+05,3.763850761768640368e+05,1.233919314175260098e+02,1.557634128502429576e+03
5.909108962030658731e+05,3.002080122486419277e+05,1.118244745244040246e+02,1.501230994323913592e+03
5.696412663562980015e+05,5.232914279109220370e+05,1.471420499499710957e+02,1.628191760024441237e+03
5.519662334253258305e+05,5.714828651914092479e+05,1.475089086476870079e+02,1.631756890552123195e+03
4.989540223172041005e+05,5.770083178815305000e+05,1.471771683649598685e+02,1.633031798208209921e+03
4.832759585359259509e+05,4.103450180773765314e+05,1.498378137311306091e+02,1.612579729747355259e+03
7.603257193491677754e+05,3.846578409118380514e+05,8.740145756092664442e+01,1.372751130502198976e+03
7.000904546447511530e+05,2.803624928118163953e+05,5.472836894931305096e+01,1.345722325091117227e+03
7.729625350978536298e+05,3.200140221323585720e+05,4.458643590927749045e+01,1.255655484570913131e+03
5.089002337691265275e+05,4.519524463734588353e+05,1.484477499722877667e+02,1.625119845795040419e+03
4.420639646075899363e+05,4.644199357732809731e+05,1.510173608360635740e+02,1.619379684556189204e+03
6.454323846363516059e+05,2.899095527127048117e+05,8.564720939923184062e+01,1.436549538459795940e+03
5.999153126614992507e+05,1.984072241354552680e+05,6.878208551243460533e+01,1.265655115136834866e+03
6.097696512553247157e+05,2.505774740438121371e+05,8.183669436102663042e+01,1.401050618899324718e+03
5.123590208901740843e+05,2.419613729355268588e+05,1.341940994455237046e+02,1.429769442059908670e+03
6.726680322171192383e+05,2.116809107941318071e+05,2.547949536590241593e+01,1.232849250840953346e+03
4.493564749260878307e+05,5.175048159954374423e+05,1.476505710141524048e+02,1.626382886640111337e+03
3.528746877933910582e+05,5.382871788099263795e+05,1.414039703914486097e+02,1.590807643214003974e+03
4.040464325876093935e+05,5.415024273745332612e+05,1.450634999437347972e+02,1.615221590186466528e+03
3.856587230720884982e+05,6.122547595305899158e+05,1.361252675866866753e+02,1.607323702440751504e+03
3.820518588537006872e+05,4.827380965482734609e+05,1.492202767244119173e+02,1.603193233421348395e+03
2.689900745992477750e+05,4.587895623904530657e+05,1.476212805115844162e+02,1.478070955365500140e+03
3.823163668541613733e+05,3.761427746987940045e+05,1.628241269912215046e+02,1.561408437969338138e+03
3.221436033646336291e+05,4.867084683039961383e+05,1.470293416998218277e+02,1.552258260838135584e+03
3.985974351242608973e+05,4.294811640061617363e+05,1.556298837572465743e+02,1.598206277552060328e+03
2.460743206854286836e+05,5.669755585753717460e+05,1.195536412645526383e+02,1.455172340365911168e+03
3.250433888155416353e+05,4.166299595240302151e+05,1.590196181621328719e+02,1.534228817966172755e+03
2.727892241213410744e+05,5.161142750908903545e+05,1.361720882916236235e+02,1.499384813997936362e+03
1.692687477048169822e+05,4.941867627856231993e+05,1.156564500673030977e+02,1.244280211224131790e+03
2.241213328679315746e+05,4.905514515404185513e+05,1.319921350903323400e+02,1.404630009606342583e+03
0.000000000000000000e+00,2.500000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00
1.902506363088699291e+05,3.951306056542809820e+05,1.547879462806355662e+02,1.249782308060789092e+03
2.206427943759193295e+05,4.380643834446760011e+05,1.481099799132857413e+02,1.376550794667402670e+03
2.623639895066927420e+05,3.763066354130638065e+05,1.683486611787143943e+02,1.413991442920585087e+03
7.279718949244262185e+05,2.294150479427571699e+05,6.554869919297779290e+00,1.176498299897972402e+03
7.317576964826283511e+05,1.225094872661648697e+05,-5.430510562527760499e+01,7.896371189137294095e+02
7.823534769218355650e+05,2.082738877468386781e+05,-3.884403272333020851e+01,9.921413306330541673e+02
7.147883437826381996e+05,1.754283715675006388e+05,-2.595258699147681014e+01,1.043967471876371519e+03
7.935705669091136660e+05,1.438500698780348175e+05,-8.449527795337026248e+01,7.641346948195867981e+02
6.480671505910039414e+05,1.405029884388258215e+05,6.137346139916508569e+00,9.908234886654803404e+02
8.750000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.852165414361150470e+05,6.785685808616482245e+04,-8.036967325188776101e+01,4.351744197271697203e+02
8.866033749725540401e+05,1.015408184858708410e+05,-1.036047268579211647e+02,3.657907925842166037e+02
8.472302158862026408e+05,1.384025558439596789e+05,-9.602865343803382814e+01,5.980173533911497543e+02
8.353818930324499961e+05,8.628828486661406350e+04,-1.064570379138259142e+02,4.463692457515534784e+02
9.028417818346006097e+05,1.583442736539087782e+05,-8.455020784220917562e+01,4.516606036503632140e+02
8.125000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.735946908465293236e+05,5.159397444246712257e+04,-8.114472867333996930e+01,2.327948092160842180e+02
9.375000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.349938528802510118e+05,6.227000917512644082e+04,-5.355090345761038151e+01,1.557875504595043310e+02
1.000000000000000000e+06,1.875000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00
9.564239495170759037e+05,1.562500000000000000e+05,-5.920324044200024360e+01,2.208139220857408418e+02
9.349828572302653920e+05,1.117058460561151151e+05,-8.296869729431676888e+01,2.460888259506448605e+02
4.317148468264341936e+05,6.148452745121468324e+05,1.409386038470041740e+02,1.622397247868814247e+03
3.757128768148641102e+05,6.796979940277674468e+05,1.196518763304871982e+02,1.591366943200374408e+03
2.085816612683843414e+05,3.178128514024335891e+05,1.845979956877273764e+02,1.215465986298233929e+03
5.434514405123201432e+05,1.024800582282654213e+05,6.493058283181193246e+01,8.353796348029402452e+02
6.250000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.924413204983844771e+05,6.445581658169445582e+05,1.055481283663502694e+02,1.510291044905017770e+03
2.199432799593606032e+05,3.613384419692608062e+05,1.694393153767803710e+02,1.303371507557125142e+03
1.732764593792564410e+05,3.502743511777899694e+05,1.647562083028981590e+02,1.143493873356263066e+03
2.552484818484884454e+05,3.288769421939044259e+05,1.824549515943929521e+02,1.346869238317535746e+03
0.000000000000000000e+00,3.750000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00
1.333837762593504158e+05,2.714572178598032915e+05,1.773518482541312267e+02,8.897262976394862335e+02
3.222948832722009975e+05,3.430670812309292378e+05,1.757126839704312147e+02,1.472874384770017059e+03
1.022457829908990680e+05,4.027930115070764441e+05,1.220286480289253035e+02,9.113420297068420268e+02
5.889251310897929361e+05,1.402949391674567014e+05,4.911600233366401369e+01,1.029770042378837388e+03
5.363167511755629675e+05,1.803395962709014129e+05,1.041851465858077859e+02,1.234012931435100199e+03
6.084749345884305658e+05,7.053635399618906376e+04,1.142223363770424527e+01,6.106705304634183449e+02
7.207344468189164763e+05,5.825513688324140821e+04,-4.899857047184766401e+01,4.466276651353812213e+02
6.826777671922533773e+05,9.785673667955455312e+04,-3.079940181116582920e+01,7.295468609991378344e+02
6.875000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.269225673028694582e+05,6.790823164931175997e+05,1.022577533772530103e+02,1.543391728648930211e+03
2.787695081648888299e+05,7.040287413812254090e+05,7.256997349161929378e+01,1.463269426182276902e+03
3.401009316254639998e+05,6.314390557315009646e+05,1.241877403076725841e+02,1.574979206062687581e+03
1.828903944771955721e+05,6.760139692550495965e+05,5.102995671843778069e+01,1.261501541967125149e+03
3.020105639983908040e+05,5.861922887009215774e+05,1.286906365772368588e+02,1.539369939768976337e+03
2.268791431276997027e+05,7.035427927305739140e+05,5.237101342737232557e+01,1.365982424450455937e+03
1.752065064873562078e+05,7.582412744135229150e+05,-1.621378283624230576e+01,1.155531285679090388e+03
2.331606670596121112e+05,6.445958695641083177e+05,8.788352409068157556e+01,1.415418537391915834e+03
1.663318006636897626e+05,5.935932087090744171e+05,8.619894044687940493e+01,1.239930969201676817e+03
2.992773608654419077e+05,2.863341665134303039e+05,1.948474726192672506e+02,1.362584218839224150e+03
2.500000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.961321219415347441e+05,2.800742791095421417e+05,1.761439156725856776e+02,1.466210890272866436e+03
3.487450410623932257e+05,2.993000354691059329e+05,1.815537618462647629e+02,1.449966642480034579e+03
3.435163692731951596e+05,2.184005361309011350e+05,2.056908286028769055e+02,1.283808847834615108e+03
5.625000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.312500000000000000e+05,4.720174418468472868e+04,4.004611382183600909e+01,4.378295907212585121e+02
3.750000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.375000000000000000e+05,7.532366946287149040e+04,1.093921147503025111e+02,6.626976154297806261e+02
4.801273074465222890e+05,4.710218356837268220e+04,5.719195665603713508e+01,4.363588790968749436e+02
4.867552340510431095e+05,1.034174489715511882e+05,1.020771970719293620e+02,8.524371413438647096e+02
4.375000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.187535819003651850e+05,1.654158008753402974e+05,1.744199862668109233e+02,1.157850288787625686e+03
3.484185633053903584e+05,5.845113177167313406e+05,1.359847896823687847e+02,1.587250937223747769e+03
2.151908699024880771e+05,7.776044917749749729e+05,-1.610248591935929241e+01,1.255490781254152125e+03
0.000000000000000000e+00,8.750000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00
4.751064640987771563e+05,1.920099600662085868e+05,1.455924448668884281e+02,1.280903165499743864e+03
4.504030520359749207e+05,2.492999027124004788e+05,1.595617862842369448e+02,1.435533148549398220e+03
4.626910238567097113e+05,1.453154032932905247e+05,1.425475088005258044e+02,1.083226922371957244e+03
4.907746488970673527e+05,3.249367627678106073e+05,1.465214895779640472e+02,1.562933966322904325e+03
4.440267123089472298e+05,3.012960224628231372e+05,1.632711861799537303e+02,1.520229817390476001e+03
4.423056241692162002e+05,3.627401392369344831e+05,1.548974924011102985e+02,1.581812832086803155e+03
1.067975248082451144e+05,8.454232919848543825e+05,-1.154345225081232229e+02,6.993388465960058511e+02
1.567359195575379999e+05,8.141781817489837995e+05,-8.594199384274918430e+01,9.848152784546782641e+02
1.250000000000000000e+05,1.000000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
8.848420683849518537e+04,7.606232137058916269e+05,-4.999382042376375779e+01,7.365152386745191961e+02
1.750492375272880017e+05,8.989782600279466715e+05,-1.519672570685385438e+02,8.255895171011756020e+02
1.000000000000000000e+06,5.625000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00
9.494862749976664782e+05,5.937500000000000000e+05,7.205691639877115051e+01,5.959814825050181071e+02
9.106596774471352110e+05,5.671682644390675705e+05,8.419443362530854813e+01,9.255390163430090524e+02
2.644705634248725837e+05,9.321608904962941306e+05,-9.498626790376627582e+01,8.182694573770763782e+02
1.875000000000000000e+05,1.000000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
1.562500000000000000e+05,9.525733729133977322e+05,-1.319199661773572814e+02,4.640898909090803954e+02
7.015010598167433636e+04,9.298498940183257218e+05,-1.420433119500308976e+02,3.286977689627162817e+02
2.101767960480584006e+05,9.413943484061950585e+05,-1.293649218222231241e+02,6.631328526633119509e+02
1.213727435407392331e+05,9.102450814937629038e+05,-1.571717223901059413e+02,5.760758566401621010e+02
2.303448034263768350e+05,8.870451321135989856e+05,-1.160362873194539617e+02,1.014849901798430210e+03
4.465943758329568082e+05,7.112336239543957636e+05,1.305889597358390120e+02,1.612503357616759558e+03
6.351734153848503483e+05,5.342828256184480852e+05,1.468047049379917155e+02,1.608211401988082343e+03
1.000000000000000000e+06,6.250000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.917361151683644275e+05,2.609689751447979361e+05,2.009835391727287117e+02,1.067740931005787388e+03
1.439671847339631931e+05,1.627704970665642759e+05,2.055548107250641010e+02,6.877280112293949514e+02
2.088979080309511337e+05,1.919026665015702893e+05,2.258245121533596773e+02,9.600568176625987462e+02
1.540031221095701330e+05,2.186063920705212513e+05,2.027418682761820605e+02,8.621630731454451961e+02
0.000000000000000000e+00,1.250000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00
7.096918347198083939e+04,2.047110260756144999e+05,1.349009876946036286e+02,4.733371843933468313e+02
2.143940124028386781e+05,9.272683613445042283e+04,2.061062480190851147e+02,6.040770987512754573e+02
2.801588260156331817e+05,1.850756450361873431e+05,2.268790745676490417e+02,1.094179682330684045e+03
1.926187241997114616e+05,1.412603041339346673e+05,2.251228634933141279e+02,7.579018185458209018e+02
1.250000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.492315898128653353e+05,1.375088952821356361e+05,2.317724835920765827e+02,8.659782722049064887e+02
1.402635123092384893e+05,8.861868837156842346e+04,1.875559857161695447e+02,4.476444783956264359e+02
2.911127027324733208e+05,6.898633552470395807e+04,1.732025739511267659e+02,5.595815812559559390e+02
3.133655432329801843e+05,1.296474980388614204e+05,2.117086087865367290e+02,9.175659444282102868e+02
3.641130904809291242e+05,7.661917290736055293e+04,1.492419519657547369e+02,6.475155465965109443e+02
2.959778178159468807e+05,2.318908278777680534e+05,2.100715595793313355e+02,1.244395457564033450e+03
7.601500322830448567e+04,1.289961173944055918e+05,1.510572958824352270e+02,3.558784794108639176e+02
1.875000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.187500000000000000e+05,4.119992973972036998e+04,1.265439801245806137e+02,3.113938046885057815e+02
1.562500000000000000e+05,4.024138332695226563e+04,1.277949737338405498e+02,2.506532715159594886e+02
1.028772886117390590e+05,4.943419640308802627e+04,1.315742857492128053e+02,2.262579535680420690e+02
6.250000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.553600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
5.043345564165442192e+04,5.106276894536439795e+04,8.039092183247400669e+01,1.223519495284143659e+02
3.125000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.002186096601697500e+05,4.266639570048415044e+04,8.491168099439207140e+01,3.970964181503721306e+02
